"code","pop_1","pop_5","pop_10","dist_coast","urban_1","natural_1","urban_5","natural_5","urban_10","natural_10"
"219144",3190.31652164459,38540.5791530609,162790.9188025,42.6009176462322,0.493827160493827,0,0.219785823559407,0.0474247832738398,0.279923518164422,0.0551943913320591
"219147",890.14484500885,29401.3755114079,112192.180862665,39.8619707810037,0.37037037037037,0.407407407407407,0.275879653238142,0.185109637939826,0.249840662842564,0.147355003186742
"219150",1694.35398197174,26613.0622034073,57105.3096981049,13.5574107043536,0.604938271604939,0.185185185185185,0.220295767465578,0.181540030596633,0.179604843849582,0.261057998725291
"219153",2619.43333911896,43412.587590456,264499.032544374,43.1210932004499,0.481481481481481,0,0.291177970423252,0.041305456399796,0.371829190567218,0.052135117909497
"219156",1054.34906768799,36498.5043616295,262721.936024666,29.9915830893495,0.197530864197531,0,0.279959204487505,0.00407955124936257,0.374123645634139,0.0192479286169535
"219159",2355.60966300964,64163.8324491978,293415.255028009,31.0499213782635,0.37037037037037,0.0740740740740741,0.387557368689442,0.0152983171851096,0.39133205863605,0.0295729764181009
"219174",16182.8213195801,94384.596241951,249060.087415218,47.2400348608403,1,0,0.489036206017335,0.0224375318714941,0.356150414276589,0.0220522625876355
"219189",2899.33558654785,96195.2975993156,227952.052893639,61.3955393306923,0.45679012345679,0,0.470678225395204,0.0984191738908716,0.401147227533436,0.118929254302105
"219204",1948.54845237732,46544.0785083771,176462.15685463,39.6245476368714,0.259259259259259,0.0864197530864197,0.286588475267719,0.0214176440591535,0.290758444869329,0.0163161249203314
"219228",1082.60566806793,37714.8079776764,236554.850014687,44.8028757537187,0.185185185185185,0,0.259051504334522,0.0418154003059663,0.372848948374739,0.0414276609305293
"219237",2852.99960327148,52285.5450606346,145263.407790661,30.1588368959983,0.37037037037037,0,0.322284548699641,0.00101988781234064,0.249330783938804,0.0233269598470364
"219243",7107.49615097046,107185.326045036,237678.049741507,53.5985620447262,0.913580246913582,0,0.631820499745024,0.00509943906170321,0.40892288081578,0.00395156150414276
"219246",1652.46815299988,37702.3096103668,206437.069154263,59.89405509856,0.839506172839508,0.0617283950617284,0.382457929627739,0.145843957164711,0.400382409177795,0.109241555130658
"219258",723.564731121063,24613.542388916,108625.314262867,95.555323451074,0.209876543209877,0.0864197530864197,0.228964813870473,0.0203977562468129,0.255194391332048,0.0322498406628428
"219267",2776.84490966797,110471.343868256,523936.5397017,27.6400322368642,0.481481481481481,0,0.665476797552265,0.06374298827129,0.598725302740598,0.11281070745698
"219273",12619.6270484924,96357.871942997,239689.833445787,45.3673245494686,0.888888888888891,0,0.505864354920956,0.0433452320244773,0.367622689611195,0.0653919694072664
"219312",3274.56710624695,61051.4002113342,308068.692554951,36.7581198700989,0.296296296296296,0,0.322284548699641,0.0152983171851096,0.398852772466514,0.0404079031230086
"219324",7010.43609237671,104035.424968719,246930.847597837,54.1707987416208,0.962962962962965,0,0.626211116777151,0.00509943906170321,0.413894200127443,0.00395156150414276
"219327",3092.81803894043,78863.4820990562,334128.826221466,36.5333286579662,0.71604938271605,0,0.460479347271798,0.00917899031106579,0.443977055449302,0.0121096239643085
"219339",1491.78043889999,38214.6885683537,246400.112961531,43.80284627706,0.481481481481481,0,0.324834268230493,0.0341662417134115,0.37603569152324,0.0201402166985341
"219342",1127.98159575462,26515.1329804659,63091.2799316645,36.8772540360027,0.37037037037037,0,0.201937786843446,0.012748597654258,0.117527087316764,0.0221797323135756
"219345",6955.99626159668,47771.6525568962,243983.423499107,36.6764794871359,0.839506172839508,0.0123456790123457,0.264660887302395,0.0372259051504334,0.352963671128087,0.0358189929891653
"219354",1199.7201499939,22937.8037424088,125845.190337181,48.367840723006,0.358024691358025,0,0.225395206527281,0.0214176440591535,0.260165710643711,0.018483110261313
"219357",2838.80719566345,55936.8398160934,224477.640332222,42.0216457626448,0.493827160493827,0,0.31973482916879,0.0112187659357471,0.30860420650094,0.0286806883365202
"219360",2461.15950393677,53200.6261558533,171965.378250241,82.8440735557401,0.54320987654321,0.0740740740740741,0.428862825089238,0.146863844977052,0.370681963033757,0.229700446144032
"219363",1823.73419761658,45924.6565265656,142519.873530984,79.439569040674,0.469135802469136,0.283950617283951,0.364609892911778,0.365629780724118,0.303250478011457,0.313702995538543
